187		2366	84  515 801	0.894066
187		2367	-89  548 819	1
187		2368	-86  594 845	1
187		2369	-96  621 859	1
188		2371	-87  665 871	1
188		2372	-82  681 870	1
188		2373	-92  698 843	1
189		2376	-91  677 798	0.998019
190		2379	-95  621 821	0.934743
190		2380	-94  568 849	0.859326
190		2381	93  568 849	0.998019
191		2397	97  571 889	0.668974
192		2399	-104  552 837	0.773702
193		2401	97  507 801	0.859326
194		2403	103  479 815	0.744643
194		2404	99  464 834	0.934743
194		2405	80  438 888	1
195		2449	-99  703 897	1
195		2450	-94  711 873	0.628484
195		2451	91  711 873	0.773702
196		2453	-82  732 769	0.97142
196		2454	-73  738 738	0.859326
196		2455	-95  748 708	1
197		2457	-86  783 611	1
197		2458	88  783 611	0.97142
198		2460	-87  821 517	1
198		2461	-80  850 461	0.969105
198		2462	-101  863 435	1
199		2465	-78  870 358	0.986551
199		2466	-96  871 345	1
200		2469	-56  877 310	1
201		2473	-58  906 200	1
202		2493	-61  2 883	0.999999
203		2519	-98  778 295	1
203		2520	80  778 295	0.99663
204		2526	-94  756 129	1
205		2596	-103  2 294	1
205		2597	-135  6 270	0.999694
205		2598	119  1 265	0.992832
205		2599	119  45 223	0.956073
205		2600	119  51 191	1
205		2601	-114  71 187	0.972924
205		2602	114  73 184	1
205		2603	-122  103 129	0.530996
205		2604	-105  126 124	0.992006
205		2605	-147  141 109	1
205		2606	100  140 103	1
206		2626	-88  530 177	1
207		2630	-92  508 331	1
207		2631	-90  503 357	1
207		2632	-90  493 378	0.99994
208		2634	-84  436 438	1
208		2635	72  436 438	0.969105
208		2636	-75  395 497	0.998019
209		2638	-71  380 590	1
209		2639	-78  390 616	1
209		2640	-66  402 635	0.934743
210		2642	-110  444 682	1
210		2643	-99  456 697	1
211		2645	-112  468 709	1
211		2646	56  468 709	0.97142
212		2648	92  461 704	0.953209
212		2649	66  455 702	0.628484
213		2652	-126  934 808	1
214		2654	125  934 808	0.933238
215		2656	-128  903 311	0.716817
215		2657	124  901 311	1
216		2665	-15  238 537	0.00107504
217		2733	53  1 880	0.830821
218		2781	53  1 808	0.995396
219		2879	31  3 880	0
